family,task,backbone,split,mode,condition,n,physical_task_seeds,success_percent,final_success_percent,support_successes,eligible_n,eligible_success_percent,metric,max,mean,median,min,q25,q75,actual_calls_mean,success_calls_mean,budget_penalized_commands_mean,failures
core,pusht,transformer,extrapolation,framewise,"[0, 3]",192,64,5.729166666666667,5.729166666666667,3,189,4.232804232804233,position_error_px,1085.491894424076,290.8940507979435,231.26012357215194,4.678632037293872,102.33808943071529,434.71448261638625,48.635416666666664,26.181818181818183,48.635416666666664,181
core,pusht,transformer,extrapolation,framewise,"[3, 0]",192,64,7.291666666666667,7.291666666666667,9,183,2.73224043715847,agent_position_error_px,1108.3152482889843,403.61958166979116,375.71770704565074,3.1383567442427713,257.52166179292414,543.2966356234967,47.270833333333336,12.571428571428571,47.270833333333336,178
core,pusht,transformer,extrapolation,framewise,"[3, 0]",192,64,7.291666666666667,7.291666666666667,9,183,2.73224043715847,block_angle_error_rad,2.3576985941667106,0.43631231750820004,0.3022017925035181,0.0,0.08383017894544376,0.5908242802076862,47.270833333333336,12.571428571428571,47.270833333333336,178
core,pusht,transformer,extrapolation,framewise,"[3, 0]",192,64,7.291666666666667,7.291666666666667,9,183,2.73224043715847,block_translation_error_px,187.38056576345903,55.76087408909882,47.69233986779628,0.0,18.821874146641793,82.03945055354285,47.270833333333336,12.571428571428571,47.270833333333336,178
core,pusht,transformer,extrapolation,framewise,"[3, 0]",192,64,7.291666666666667,7.291666666666667,9,183,2.73224043715847,position_error_px,1108.3326001295188,410.72555085301764,385.6336320843054,8.3959355976787,263.9677353653069,552.1887006765824,47.270833333333336,12.571428571428571,47.270833333333336,178
core,pusht,transformer,extrapolation,framewise,"[3, 3]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,agent_position_error_px,1050.8702553906837,452.93462299022684,435.401816160492,15.368484203023847,283.2318155243404,613.094705480374,49.203125,11.75,49.203125,188
core,pusht,transformer,extrapolation,framewise,"[3, 3]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,block_angle_error_rad,3.074513802384823,1.1518736313356503,0.9236490209501085,0.0,0.21901255285744758,2.0883765516295316,49.203125,11.75,49.203125,188
core,pusht,transformer,extrapolation,framewise,"[3, 3]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,block_translation_error_px,630.2561540802235,165.47641448231113,152.94058191312982,0.0,53.6414820341416,250.7280018588255,49.203125,11.75,49.203125,188
core,pusht,transformer,extrapolation,framewise,"[3, 3]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,position_error_px,1109.8325469650456,502.72414857032476,482.9859388234539,15.368484203023847,355.18371665813265,645.3523558825665,49.203125,11.75,49.203125,188
core,pusht,transformer,extrapolation,frozen,all,192,64,7.291666666666667,7.291666666666667,5,187,4.81283422459893,agent_position_error_px,593.9115385282793,212.16779267232104,199.87108217826488,6.8408127059317145,102.86401589323081,304.31490413219507,47.854166666666664,20.571428571428573,47.854166666666664,178
core,pusht,transformer,extrapolation,frozen,all,192,64,7.291666666666667,7.291666666666667,5,187,4.81283422459893,block_angle_error_rad,3.1159090744573152,0.9139256381774006,0.5396600088156964,0.0,0.15766748771399786,1.6086002048604708,47.854166666666664,20.571428571428573,47.854166666666664,178
core,pusht,transformer,extrapolation,frozen,all,192,64,7.291666666666667,7.291666666666667,5,187,4.81283422459893,block_translation_error_px,507.1909533810117,130.41236676677445,80.83461384965237,0.0,32.548165603592565,206.17707803893262,47.854166666666664,20.571428571428573,47.854166666666664,178
core,pusht,transformer,extrapolation,frozen,all,192,64,7.291666666666667,7.291666666666667,5,187,4.81283422459893,position_error_px,706.3127233422283,269.13240759570834,263.1816030823503,10.172993537148265,153.96316681946493,378.3437232455568,47.854166666666664,20.571428571428573,47.854166666666664,178
core,pusht,transformer,extrapolation,frozen,"[0, 3]",64,64,10.9375,10.9375,1,63,9.523809523809524,agent_position_error_px,519.3600260850757,183.91609741641872,154.50863521361399,10.145898162698632,85.9828197857717,260.0990364831128,47.328125,25.571428571428573,47.328125,57
core,pusht,transformer,extrapolation,frozen,"[0, 3]",64,64,10.9375,10.9375,1,63,9.523809523809524,block_angle_error_rad,3.1159090744573152,1.1846636560778117,0.9784760007963191,0.0,0.21525232849069342,1.9611722188585923,47.328125,25.571428571428573,47.328125,57
core,pusht,transformer,extrapolation,frozen,"[0, 3]",64,64,10.9375,10.9375,1,63,9.523809523809524,block_translation_error_px,507.1909533810117,182.09753829832903,161.46903130621092,0.0,40.64467481291006,295.2469420714549,47.328125,25.571428571428573,47.328125,57
core,pusht,transformer,extrapolation,frozen,"[0, 3]",64,64,10.9375,10.9375,1,63,9.523809523809524,position_error_px,660.374276624305,276.30549922941617,269.5768924989577,10.172993537148265,127.3442537593531,408.47729988712183,47.328125,25.571428571428573,47.328125,57
core,pusht,transformer,extrapolation,frozen,"[3, 0]",64,64,7.8125,7.8125,3,61,3.278688524590164,agent_position_error_px,425.50211383594194,193.56901818229204,197.0888712837555,6.8408127059317145,100.27202184076695,278.1323259340712,47.046875,12.2,47.046875,59
core,pusht,transformer,extrapolation,frozen,"[3, 0]",64,64,7.8125,7.8125,3,61,3.278688524590164,block_angle_error_rad,2.1215256610720394,0.42783511199537544,0.29304616775578296,0.0,0.08935186828313424,0.6359063857160815,47.046875,12.2,47.046875,59
core,pusht,transformer,extrapolation,frozen,"[3, 0]",64,64,7.8125,7.8125,3,61,3.278688524590164,block_translation_error_px,216.3609242343912,61.03014301091147,52.741413198573625,0.0,17.35859071923941,91.6836066683487,47.046875,12.2,47.046875,59
core,pusht,transformer,extrapolation,frozen,"[3, 0]",64,64,7.8125,7.8125,3,61,3.278688524590164,position_error_px,459.56184393671407,209.93285750517182,204.64513114804168,15.048465650554274,109.38861790558079,293.5156907743089,47.046875,12.2,47.046875,59
core,pusht,transformer,extrapolation,frozen,"[3, 3]",64,64,3.125,3.125,1,63,1.5873015873015872,agent_position_error_px,593.9115385282793,259.01826241825233,246.66683585057686,10.906884483973041,152.34471670711,363.3164017453029,49.1875,24.0,49.1875,62
core,pusht,transformer,extrapolation,frozen,"[3, 3]",64,64,3.125,3.125,1,63,1.5873015873015872,block_angle_error_rad,2.8659041561223892,1.1292781464590147,0.9682244660186798,0.0,0.3140783929671688,1.9873331532685439,49.1875,24.0,49.1875,62
core,pusht,transformer,extrapolation,frozen,"[3, 3]",64,64,3.125,3.125,1,63,1.5873015873015872,block_translation_error_px,457.77754932725605,148.10941899108286,110.66092588446162,0.0,46.52508152580192,232.57923716051636,49.1875,24.0,49.1875,62
core,pusht,transformer,extrapolation,frozen,"[3, 3]",64,64,3.125,3.125,1,63,1.5873015873015872,position_error_px,706.3127233422283,321.158866052537,331.7713544919918,15.368484203023847,211.85015439806568,426.220542589774,49.1875,24.0,49.1875,62
core,pusht,transformer,extrapolation,plain,all,576,64,6.076388888888889,6.076388888888889,15,561,3.5650623885918002,agent_position_error_px,962.9497081352744,247.7733090890801,220.42816347962247,3.9454977018551483,112.92280910189028,348.1300652856439,48.020833333333336,17.428571428571427,48.020833333333336,541
core,pusht,transformer,extrapolation,plain,all,576,64,6.076388888888889,6.076388888888889,15,561,3.5650623885918002,block_angle_error_rad,3.091374230500908,0.9260458039348985,0.5765644890972346,0.0,0.15246287168590666,1.5201003708923704,48.020833333333336,17.428571428571427,48.020833333333336,541
core,pusht,transformer,extrapolation,plain,all,576,64,6.076388888888889,6.076388888888889,15,561,3.5650623885918002,block_translation_error_px,601.882422901094,131.38374691972678,81.76169080629654,0.0,34.28167253202012,199.00559662612628,48.020833333333336,17.428571428571427,48.020833333333336,541
core,pusht,transformer,extrapolation,plain,all,576,64,6.076388888888889,6.076388888888889,15,561,3.5650623885918002,position_error_px,1051.8733438377967,301.4042302976673,281.6234773981767,5.697809729751067,163.93570845401604,413.4133529498996,48.020833333333336,17.428571428571427,48.020833333333336,541
core,pusht,transformer,extrapolation,plain,"[0, 3]",192,64,5.729166666666667,5.729166666666667,3,189,4.232804232804233,agent_position_error_px,962.9497081352744,234.45802112564238,151.3847498453632,6.678483668947152,78.87688586127643,326.5724196058867,48.416666666666664,22.363636363636363,48.416666666666664,181
core,pusht,transformer,extrapolation,plain,"[0, 3]",192,64,5.729166666666667,5.729166666666667,3,189,4.232804232804233,block_angle_error_rad,3.0898790529420452,1.198297179761215,1.0733587462901866,0.0,0.24861339343622024,2.087753935463812,48.416666666666664,22.363636363636363,48.416666666666664,181
core,pusht,transformer,extrapolation,plain,"[0, 3]",192,64,5.729166666666667,5.729166666666667,3,189,4.232804232804233,block_translation_error_px,545.2374979650772,169.33217731197712,124.33147822767255,0.0,45.72907630638245,275.62088728689184,48.416666666666664,22.363636363636363,48.416666666666664,181
core,pusht,transformer,extrapolation,plain,"[0, 3]",192,64,5.729166666666667,5.729166666666667,3,189,4.232804232804233,position_error_px,1051.8733438377967,310.04683391678276,239.9402742045919,6.678483668947152,116.80290821888305,446.18623252861016,48.416666666666664,22.363636363636363,48.416666666666664,181
core,pusht,transformer,extrapolation,plain,"[3, 0]",192,64,10.416666666666666,10.416666666666666,9,183,6.0109289617486334,agent_position_error_px,704.2253017532589,234.89651474951802,229.76461714709575,3.9454977018551483,129.3867784716635,326.73781881827216,46.46875,16.1,46.46875,172
core,pusht,transformer,extrapolation,plain,"[3, 0]",192,64,10.416666666666666,10.416666666666666,9,183,6.0109289617486334,block_angle_error_rad,2.758291923043232,0.419850388652411,0.298971776238524,0.0,0.07753467417986548,0.698178999688394,46.46875,16.1,46.46875,172
core,pusht,transformer,extrapolation,plain,"[3, 0]",192,64,10.416666666666666,10.416666666666666,9,183,6.0109289617486334,block_translation_error_px,216.1726069850402,59.42001965583865,54.10420634071586,0.0,16.29624590134436,89.39929307464315,46.46875,16.1,46.46875,172
core,pusht,transformer,extrapolation,plain,"[3, 0]",192,64,10.416666666666666,10.416666666666666,9,183,6.0109289617486334,position_error_px,717.4609920973854,247.54562529381772,237.24940623104283,5.697809729751067,150.56858870281144,335.1477846836742,46.46875,16.1,46.46875,172
core,pusht,transformer,extrapolation,plain,"[3, 3]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,agent_position_error_px,731.6726697229336,273.9653913920799,263.2635334931066,6.1185797813418334,153.38464818338036,387.39710394762227,49.177083333333336,10.5,49.177083333333336,188
core,pusht,transformer,extrapolation,plain,"[3, 3]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,block_angle_error_rad,3.091374230500908,1.1599898433910696,0.9721058340664293,0.0,0.2694433102572463,2.0752997815733463,49.177083333333336,10.5,49.177083333333336,188
core,pusht,transformer,extrapolation,plain,"[3, 3]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,block_translation_error_px,601.882422901094,165.3990437913645,124.29694294879351,0.0,58.18665027307738,250.51290820851554,49.177083333333336,10.5,49.177083333333336,188
core,pusht,transformer,extrapolation,plain,"[3, 3]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,position_error_px,836.1095776868376,346.6202316824013,340.72165332683676,15.368484203023847,235.849518066143,444.276695057239,49.177083333333336,10.5,49.177083333333336,188
core,pusht,transformer,extrapolation,single,all,576,64,7.638888888888889,7.638888888888889,15,561,5.16934046345811,agent_position_error_px,1258.7338224890577,347.66375023467924,311.55216056194087,3.465246346808731,134.46407336444855,539.6688005026618,47.755208333333336,20.613636363636363,47.755208333333336,532
core,pusht,transformer,extrapolation,single,all,576,64,7.638888888888889,7.638888888888889,15,561,5.16934046345811,block_angle_error_rad,3.1369091281578774,0.95582492470189,0.5909574575782681,0.0,0.15314810770960396,1.6907740780834097,47.755208333333336,20.613636363636363,47.755208333333336,532
core,pusht,transformer,extrapolation,single,all,576,64,7.638888888888889,7.638888888888889,15,561,5.16934046345811,block_translation_error_px,566.5157332147346,133.17657652588977,87.70181136842999,0.0,35.55062017893735,208.13002295794877,47.755208333333336,20.613636363636363,47.755208333333336,532
core,pusht,transformer,extrapolation,single,all,576,64,7.638888888888889,7.638888888888889,15,561,5.16934046345811,position_error_px,1283.9011827025843,395.6573085917581,385.1349538200269,6.590157576090127,199.79632663290684,572.7896102145709,47.755208333333336,20.613636363636363,47.755208333333336,532
core,pusht,transformer,extrapolation,single,"[0, 3]",192,64,6.25,6.25,3,189,4.761904761904762,agent_position_error_px,1258.7338224890577,235.22606591033778,151.94751312594246,9.320336486739045,87.25552722791184,308.1737380267001,48.786458333333336,30.583333333333332,48.786458333333336,180
core,pusht,transformer,extrapolation,single,"[0, 3]",192,64,6.25,6.25,3,189,4.761904761904762,block_angle_error_rad,3.1369091281578774,1.1738748912013166,1.0803093764896015,0.0,0.2524452468833297,2.110692076953596,48.786458333333336,30.583333333333332,48.786458333333336,180
core,pusht,transformer,extrapolation,single,"[0, 3]",192,64,6.25,6.25,3,189,4.761904761904762,block_translation_error_px,566.5157332147346,178.24161512624855,137.55047244110955,0.0,45.477838853655484,304.2802417183517,48.786458333333336,30.583333333333332,48.786458333333336,180
core,pusht,transformer,extrapolation,single,"[0, 3]",192,64,6.25,6.25,3,189,4.761904761904762,position_error_px,1283.9011827025843,317.3663350783238,253.9346494544913,12.472747483515981,127.99194846423345,448.10421116206135,48.786458333333336,30.583333333333332,48.786458333333336,180
core,pusht,transformer,extrapolation,single,"[3, 0]",192,64,12.5,12.5,9,183,8.19672131147541,agent_position_error_px,858.0310059984557,367.81583552200374,349.60700040409847,3.465246346808731,155.5837438114541,584.9987907749514,45.947916666666664,17.583333333333332,45.947916666666664,168
core,pusht,transformer,extrapolation,single,"[3, 0]",192,64,12.5,12.5,9,183,8.19672131147541,block_angle_error_rad,2.4519212684433676,0.45964478183517565,0.30474930033082437,0.0,0.080502873215202,0.6913196603498407,45.947916666666664,17.583333333333332,45.947916666666664,168
core,pusht,transformer,extrapolation,single,"[3, 0]",192,64,12.5,12.5,9,183,8.19672131147541,block_translation_error_px,242.8309884965966,60.37633043561647,52.06538500685343,0.0,19.232994801807223,93.09587267862872,45.947916666666664,17.583333333333332,45.947916666666664,168
core,pusht,transformer,extrapolation,single,"[3, 0]",192,64,12.5,12.5,9,183,8.19672131147541,position_error_px,865.366317562317,378.07509767177226,353.78147807388933,6.590157576090127,199.56750835204065,588.5756753665805,45.947916666666664,17.583333333333332,45.947916666666664,168
core,pusht,transformer,extrapolation,single,"[3, 3]",192,64,4.166666666666667,4.166666666666667,3,189,2.6455026455026456,agent_position_error_px,985.9671258190091,439.94934927169624,439.8019292041547,6.590157576090127,250.9545839625092,601.3327396331242,48.53125,14.75,48.53125,184
core,pusht,transformer,extrapolation,single,"[3, 3]",192,64,4.166666666666667,4.166666666666667,3,189,2.6455026455026456,block_angle_error_rad,3.121078288084418,1.2339551010691772,1.0034489831354945,0.0,0.29511711475447067,2.2925137552329238,48.53125,14.75,48.53125,184
core,pusht,transformer,extrapolation,single,"[3, 3]",192,64,4.166666666666667,4.166666666666667,3,189,2.6455026455026456,block_translation_error_px,492.7821348949345,160.91178401580422,138.8945134997998,0.0,58.760585872173614,238.21501753279014,48.53125,14.75,48.53125,184
core,pusht,transformer,extrapolation,single,"[3, 3]",192,64,4.166666666666667,4.166666666666667,3,189,2.6455026455026456,position_error_px,1085.0418399292992,491.53049302517826,503.7188652614866,6.590157576090127,364.97103532502626,621.2760621325376,48.53125,14.75,48.53125,184
core,pusht,transformer,test,factorized,all,1728,64,6.770833333333333,6.770833333333333,45,1683,4.278074866310161,agent_position_error_px,2108.8639598079985,268.2967935024715,198.92688517277418,0.9715149757579039,94.3119047797316,388.15500256679434,48.12210648148148,22.264957264957264,48.12210648148148,1611
core,pusht,transformer,test,factorized,all,1728,64,6.770833333333333,6.770833333333333,45,1683,4.278074866310161,block_angle_error_rad,3.131865213018793,0.8189785572293025,0.4563777636628852,0.0,0.11989865339664418,1.2955270085707646,48.12210648148148,22.264957264957264,48.12210648148148,1611
core,pusht,transformer,test,factorized,all,1728,64,6.770833333333333,6.770833333333333,45,1683,4.278074866310161,block_translation_error_px,3190.0367787878085,119.96943315222528,67.40330725633427,0.0,23.0501422337569,165.78871819257355,48.12210648148148,22.264957264957264,48.12210648148148,1611
core,pusht,transformer,test,factorized,all,1728,64,6.770833333333333,6.770833333333333,45,1683,4.278074866310161,position_error_px,3193.0098064298427,316.354055365478,260.0953057204108,4.4178301398998965,122.06903776278321,457.1628238678246,48.12210648148148,22.264957264957264,48.12210648148148,1611
core,pusht,transformer,test,factorized,"[0, 0]",192,64,16.666666666666668,16.666666666666668,9,183,12.568306010928962,agent_position_error_px,790.5537123744134,109.89995483558516,88.6896267761038,1.8921455250240342,46.83080687377431,134.88316843330387,45.984375,25.90625,45.984375,160
core,pusht,transformer,test,factorized,"[0, 0]",192,64,16.666666666666668,16.666666666666668,9,183,12.568306010928962,block_angle_error_rad,1.6327630380093288,0.22996689548702212,0.14584367698128253,0.0,0.04293162495701419,0.30444947742254613,45.984375,25.90625,45.984375,160
core,pusht,transformer,test,factorized,"[0, 0]",192,64,16.666666666666668,16.666666666666668,9,183,12.568306010928962,block_translation_error_px,139.39751264906678,28.325498216930242,23.435642838919357,0.0,7.109087858698435,39.29237910284484,45.984375,25.90625,45.984375,160
core,pusht,transformer,test,factorized,"[0, 0]",192,64,16.666666666666668,16.666666666666668,9,183,12.568306010928962,position_error_px,790.5654350944238,116.21077622584043,97.77962993707797,7.920890323836152,54.35379630419234,136.39402675730383,45.984375,25.90625,45.984375,160
core,pusht,transformer,test,factorized,"[0, 1]",192,64,8.333333333333334,8.333333333333334,3,189,6.878306878306878,agent_position_error_px,2108.8639598079985,211.50755317657922,136.18674546102474,3.2924094221049884,70.7041580830618,246.46973905468508,48.083333333333336,27.0,48.083333333333336,176
core,pusht,transformer,test,factorized,"[0, 1]",192,64,8.333333333333334,8.333333333333334,3,189,6.878306878306878,block_angle_error_rad,3.084780839699082,0.8670255646598884,0.5109068732427948,0.0,0.16486140210619626,1.437576166421041,48.083333333333336,27.0,48.083333333333336,176
core,pusht,transformer,test,factorized,"[0, 1]",192,64,8.333333333333334,8.333333333333334,3,189,6.878306878306878,block_translation_error_px,459.478388652839,107.76231210169358,62.364702090358534,0.0,20.887232525324464,148.32487587205037,48.083333333333336,27.0,48.083333333333336,176
core,pusht,transformer,test,factorized,"[0, 1]",192,64,8.333333333333334,8.333333333333334,3,189,6.878306878306878,position_error_px,2158.3390814735485,252.2803215910957,156.82767690241593,8.134547952292845,91.45685429032649,325.86633577674525,48.083333333333336,27.0,48.083333333333336,176
core,pusht,transformer,test,factorized,"[0, 2]",192,64,9.375,9.375,3,189,7.936507936507937,agent_position_error_px,1076.0147014322101,183.81748061758967,122.18576908963007,2.7591476199094065,55.72595588576093,221.69548738298613,47.947916666666664,28.11111111111111,47.947916666666664,174
core,pusht,transformer,test,factorized,"[0, 2]",192,64,9.375,9.375,3,189,7.936507936507937,block_angle_error_rad,3.127818891968629,1.1720122922297176,0.8897403555237835,0.0,0.25005986577136463,2.045534907044753,47.947916666666664,28.11111111111111,47.947916666666664,174
core,pusht,transformer,test,factorized,"[0, 2]",192,64,9.375,9.375,3,189,7.936507936507937,block_translation_error_px,3190.0367787878085,178.97230126686463,95.225079563777,0.0,33.10382740865506,298.7870639193558,47.947916666666664,28.11111111111111,47.947916666666664,174
core,pusht,transformer,test,factorized,"[0, 2]",192,64,9.375,9.375,3,189,7.936507936507937,position_error_px,3193.0098064298427,281.1831329563429,211.35408055135338,8.134547952292845,93.72392261988408,396.9834859607783,47.947916666666664,28.11111111111111,47.947916666666664,174
core,pusht,transformer,test,factorized,"[1, 0]",192,64,9.375,9.375,9,183,4.918032786885246,agent_position_error_px,848.2992031222407,227.93819379359957,183.47400197526395,0.9715149757579039,82.5390420223331,329.5130586722603,47.0625,18.666666666666668,47.0625,174
core,pusht,transformer,test,factorized,"[1, 0]",192,64,9.375,9.375,9,183,4.918032786885246,block_angle_error_rad,2.3259371323734452,0.41472055205876873,0.23640498409002508,0.0,0.0803645794978507,0.5077892790196689,47.0625,18.666666666666668,47.0625,174
core,pusht,transformer,test,factorized,"[1, 0]",192,64,9.375,9.375,9,183,4.918032786885246,block_translation_error_px,253.1709806225537,50.22653167520364,38.42066722382198,0.0,12.720361430460422,71.22054297477825,47.0625,18.666666666666668,47.0625,174
core,pusht,transformer,test,factorized,"[1, 0]",192,64,9.375,9.375,9,183,4.918032786885246,position_error_px,859.3830005897698,240.71542554818907,191.71611200813217,5.408959181538078,98.60354312271741,337.85560575118416,47.0625,18.666666666666668,47.0625,174
core,pusht,transformer,test,factorized,"[1, 1]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,agent_position_error_px,1222.2221462290008,342.54666303101567,299.88365605296195,3.084274952188072,139.7504056352173,507.3028031794844,49.057291666666664,13.8,49.057291666666664,187
core,pusht,transformer,test,factorized,"[1, 1]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_angle_error_rad,3.131865213018793,1.0117677154150395,0.7817170861337632,0.0,0.25451436506330016,1.7112169853612693,49.057291666666664,13.8,49.057291666666664,187
core,pusht,transformer,test,factorized,"[1, 1]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_translation_error_px,1918.153974861009,167.61888043951606,117.22764770974982,0.0,51.472516414033066,261.55806860076046,49.057291666666664,13.8,49.057291666666664,187
core,pusht,transformer,test,factorized,"[1, 1]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,position_error_px,1957.6473471026484,405.7174250552744,348.33567408236274,4.4178301398998965,183.02299218169395,565.9105227977834,49.057291666666664,13.8,49.057291666666664,187
core,pusht,transformer,test,factorized,"[1, 2]",192,64,3.6458333333333335,3.6458333333333335,3,189,2.1164021164021163,agent_position_error_px,902.6512711247823,315.5992911122649,289.3394190156949,12.730495596933709,141.69110731281808,445.78734250691554,49.026041666666664,23.285714285714285,49.026041666666664,185
core,pusht,transformer,test,factorized,"[1, 2]",192,64,3.6458333333333335,3.6458333333333335,3,189,2.1164021164021163,block_angle_error_rad,3.1035053303655458,1.168080338201371,0.8852762503012683,0.0,0.3102646883234951,1.9563227563543006,49.026041666666664,23.285714285714285,49.026041666666664,185
core,pusht,transformer,test,factorized,"[1, 2]",192,64,3.6458333333333335,3.6458333333333335,3,189,2.1164021164021163,block_translation_error_px,617.6275107584123,210.68180639865375,198.693153928313,0.0,63.26409329195652,352.2317935215631,49.026041666666664,23.285714285714285,49.026041666666664,185
core,pusht,transformer,test,factorized,"[1, 2]",192,64,3.6458333333333335,3.6458333333333335,3,189,2.1164021164021163,position_error_px,924.7811362826357,409.8862488635057,427.3684815407971,13.457101269768723,227.75089219125192,574.7256096371998,49.026041666666664,23.285714285714285,49.026041666666664,185
core,pusht,transformer,test,factorized,"[2, 0]",192,64,5.208333333333333,5.208333333333333,9,183,0.546448087431694,agent_position_error_px,1158.2629418371805,362.29728622537897,321.82056913734584,14.696708478835754,152.56400236672863,549.6594166066806,47.942708333333336,10.5,47.942708333333336,182
core,pusht,transformer,test,factorized,"[2, 0]",192,64,5.208333333333333,5.208333333333333,9,183,0.546448087431694,block_angle_error_rad,2.3675846109547996,0.37329297785735654,0.23142945965838813,0.0,0.06634035594148402,0.4550829552676058,47.942708333333336,10.5,47.942708333333336,182
core,pusht,transformer,test,factorized,"[2, 0]",192,64,5.208333333333333,5.208333333333333,9,183,0.546448087431694,block_translation_error_px,171.08109948459762,48.45475170211969,38.66650108422148,0.0,10.74420330527173,78.1344479011692,47.942708333333336,10.5,47.942708333333336,182
core,pusht,transformer,test,factorized,"[2, 0]",192,64,5.208333333333333,5.208333333333333,9,183,0.546448087431694,position_error_px,1158.2629418371805,371.33812576812187,332.03325681559056,15.368484203023847,170.27562100709804,555.290603238876,47.942708333333336,10.5,47.942708333333336,182
core,pusht,transformer,test,factorized,"[2, 1]",192,64,3.125,3.125,3,189,1.5873015873015872,agent_position_error_px,1158.2629418371805,316.40507101999,258.6636494822624,6.769298147901969,152.06111356770433,399.81124654896684,48.942708333333336,16.166666666666668,48.942708333333336,186
core,pusht,transformer,test,factorized,"[2, 1]",192,64,3.125,3.125,3,189,1.5873015873015872,block_angle_error_rad,3.081502164535234,0.891424145475292,0.5486515936865446,0.0,0.1500257878572716,1.5719173119340364,48.942708333333336,16.166666666666668,48.942708333333336,186
core,pusht,transformer,test,factorized,"[2, 1]",192,64,3.125,3.125,3,189,1.5873015873015872,block_translation_error_px,593.9918192447703,125.18596661209011,88.67661554352239,0.0,32.806240903934196,165.85520354140428,48.942708333333336,16.166666666666668,48.942708333333336,186
core,pusht,transformer,test,factorized,"[2, 1]",192,64,3.125,3.125,3,189,1.5873015873015872,position_error_px,1158.2629418371805,362.93863066693916,317.85925241953095,14.610755357759698,193.9752874771506,485.9801171257485,48.942708333333336,16.166666666666668,48.942708333333336,186
core,pusht,transformer,test,factorized,"[2, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,agent_position_error_px,1158.2629418371805,344.65964771024005,307.5307168823216,9.973500468910375,183.1782986741576,462.54176214635424,49.052083333333336,13.6,49.052083333333336,187
core,pusht,transformer,test,factorized,"[2, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_angle_error_rad,3.0785697091875512,1.242516533679265,1.0095354517382522,0.0,0.33375881314465605,2.0075449725307055,49.052083333333336,13.6,49.052083333333336,187
core,pusht,transformer,test,factorized,"[2, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_translation_error_px,551.5677644431809,162.49684995695588,120.88110681295167,0.0,49.26491930513515,240.5619534771908,49.052083333333336,13.6,49.052083333333336,187
core,pusht,transformer,test,factorized,"[2, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,position_error_px,1158.2629418371805,406.91641161399247,389.69613748928964,14.310609246479467,245.1948290096002,509.45371363448976,49.052083333333336,13.6,49.052083333333336,187
core,pusht,transformer,test,factorized_unpaired,all,1728,64,6.770833333333333,6.770833333333333,45,1683,4.278074866310161,agent_position_error_px,2068.09593515884,263.0938308962383,195.7205049819738,1.3642282411899023,94.20395241694399,372.5160117189191,48.164351851851855,22.88888888888889,48.164351851851855,1611
core,pusht,transformer,test,factorized_unpaired,all,1728,64,6.770833333333333,6.770833333333333,45,1683,4.278074866310161,block_angle_error_rad,3.138968968657778,0.8524057575465376,0.49082925909330455,0.0,0.12352211296366034,1.4471559101688722,48.164351851851855,22.88888888888889,48.164351851851855,1611
core,pusht,transformer,test,factorized_unpaired,all,1728,64,6.770833333333333,6.770833333333333,45,1683,4.278074866310161,block_translation_error_px,2413.7514568086567,120.25498397924386,68.19083999690127,0.0,24.873217962112598,166.0171144862225,48.164351851851855,22.88888888888889,48.164351851851855,1611
core,pusht,transformer,test,factorized_unpaired,all,1728,64,6.770833333333333,6.770833333333333,45,1683,4.278074866310161,position_error_px,2417.239335111055,311.3368117121845,260.27344487254305,1.3642282411899023,121.67203440709997,447.74716295661733,48.164351851851855,22.88888888888889,48.164351851851855,1611
core,pusht,transformer,test,factorized_unpaired,"[0, 0]",192,64,16.145833333333332,16.145833333333332,9,183,12.021857923497267,agent_position_error_px,697.3474386191416,109.70067571497977,86.81585966050743,1.3642282411899023,53.40326331468249,137.78923007005687,45.979166666666664,25.096774193548388,45.979166666666664,161
core,pusht,transformer,test,factorized_unpaired,"[0, 0]",192,64,16.145833333333332,16.145833333333332,9,183,12.021857923497267,block_angle_error_rad,2.0989831648449604,0.24578552647827978,0.1415939666063153,0.0,0.04319098115824427,0.26929295406379694,45.979166666666664,25.096774193548388,45.979166666666664,161
